Macrotrends Data Download;
;
Copper Prices - 45 Year Historical Chart;
;
"DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED ""AS IS"" AND SOLELY";
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.;
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE;
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.;
;
;
;
"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net"".";
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page.";
;
;
date; value
17/05/1979;0.8490
18/05/1979;0.8515
21/05/1979;0.8475
22/05/1979;0.8565
23/05/1979;0.8460
24/05/1979;0.8425
25/05/1979;0.8250
29/05/1979;0.7970
30/05/1979;0.7940
31/05/1979;0.7950
01/06/1979;0.7930
04/06/1979;0.8030
05/06/1979;0.8080
06/06/1979;0.7950
07/06/1979;0.8200
08/06/1979;0.8310
11/06/1979;0.8200
12/06/1979;0.8145
13/06/1979;0.8445
14/06/1979;0.8470
15/06/1979;0.8350
18/06/1979;0.8410
19/06/1979;0.8710
20/06/1979;0.8620
21/06/1979;0.8500
22/06/1979;0.8705
25/06/1979;0.8550
26/06/1979;0.8587
27/06/1979;0.8300
28/06/1979;0.8050
29/06/1979;0.8128
02/07/1979;0.7830
03/07/1979;0.8020
05/07/1979;0.8205
06/07/1979;0.8075
09/07/1979;0.8010
10/07/1979;0.8110
11/07/1979;0.8190
12/07/1979;0.8150
13/07/1979;0.7975
16/07/1979;0.8080
17/07/1979;0.8120
18/07/1979;0.8020
19/07/1979;0.7970
20/07/1979;0.8185
23/07/1979;0.8260
24/07/1979;0.8400
25/07/1979;0.8465
26/07/1979;0.8620
27/07/1979;0.8470
30/07/1979;0.8170
31/07/1979;0.8130
01/08/1979;0.8405
02/08/1979;0.8545
03/08/1979;0.8450
06/08/1979;0.8490
07/08/1979;0.8565
08/08/1979;0.8730
09/08/1979;0.8790
10/08/1979;0.8785
13/08/1979;0.8670
14/08/1979;0.8970
15/08/1979;0.8960
16/08/1979;0.8850
17/08/1979;0.8840
20/08/1979;0.8620
21/08/1979;0.8790
22/08/1979;0.8640
23/08/1979;0.8735
24/08/1979;0.8890
27/08/1979;0.8800
28/08/1979;0.8925
29/08/1979;0.9148
30/08/1979;0.9249
31/08/1979;0.9168
04/09/1979;0.9230
05/09/1979;0.9255
06/09/1979;0.9050
07/09/1979;0.8915
10/09/1979;0.9140
11/09/1979;0.9100
12/09/1979;0.8820
13/09/1979;0.8905
14/09/1979;0.8640
17/09/1979;0.8780
18/09/1979;0.8550
19/09/1979;0.8700
20/09/1979;0.8750
21/09/1979;0.9050
24/09/1979;0.9350
25/09/1979;0.9800
26/09/1979;1.0400
27/09/1979;1.1000
28/09/1979;1.0700
01/10/1979;1.1300
02/10/1979;1.0700
03/10/1979;1.0160
04/10/1979;1.0050
05/10/1979;1.0350
08/10/1979;1.0050
09/10/1979;0.9600
10/10/1979;0.9400
11/10/1979;0.9290
12/10/1979;0.9660
15/10/1979;0.9170
16/10/1979;0.8670
17/10/1979;0.8840
18/10/1979;0.8760
19/10/1979;0.8985
22/10/1979;0.8810
23/10/1979;0.8970
24/10/1979;0.8890
25/10/1979;0.8965
26/10/1979;0.9000
29/10/1979;0.9000
30/10/1979;0.9040
31/10/1979;0.9090
01/11/1979;0.9400
02/11/1979;0.9420
05/11/1979;0.9330
06/11/1979;0.9340
07/11/1979;0.9450
08/11/1979;0.9480
09/11/1979;0.9685
12/11/1979;0.9770
13/11/1979;0.9680
14/11/1979;0.9650
15/11/1979;0.9780
16/11/1979;0.9940
19/11/1979;1.0120
20/11/1979;1.0060
21/11/1979;1.0200
23/11/1979;1.0200
26/11/1979;0.9700
27/11/1979;0.9330
28/11/1979;0.9476
29/11/1979;0.9740
30/11/1979;1.0250
03/12/1979;1.0310
04/12/1979;1.0150
05/12/1979;1.0200
06/12/1979;0.9820
07/12/1979;0.9675
10/12/1979;0.9760
11/12/1979;1.0070
12/12/1979;1.0070
13/12/1979;0.9960
14/12/1979;1.0150
17/12/1979;0.9990
18/12/1979;1.0070
19/12/1979;1.0020
20/12/1979;1.0250
21/12/1979;1.0250
26/12/1979;1.0150
27/12/1979;1.0172
28/12/1979;1.0235
31/12/1979;1.0486
02/01/1980;1.1020
03/01/1980;1.1390
04/01/1980;1.1150
07/01/1980;1.0670
08/01/1980;1.0330
09/01/1980;1.0570
10/01/1980;1.0400
11/01/1980;1.0870
14/01/1980;1.1030
15/01/1980;1.1140
16/01/1980;1.1640
17/01/1980;1.2140
18/01/1980;1.2890
21/01/1980;1.3890
22/01/1980;1.2890
23/01/1980;1.2040
24/01/1980;1.2630
25/01/1980;1.3200
28/01/1980;1.2640
29/01/1980;1.3140
30/01/1980;1.3380
31/01/1980;1.3050
01/02/1980;1.3130
04/02/1980;1.2630
05/02/1980;1.3130
06/02/1980;1.3350
07/02/1980;1.3170
08/02/1980;1.3670
11/02/1980;1.4170
12/02/1980;1.4300
13/02/1980;1.4150
14/02/1980;1.4120
15/02/1980;1.3620
19/02/1980;1.3120
20/02/1980;1.2470
21/02/1980;1.2740
22/02/1980;1.2240
25/02/1980;1.1740
26/02/1980;1.1814
27/02/1980;1.2336
28/02/1980;1.2320
29/02/1980;1.2230
03/03/1980;1.1800
04/03/1980;1.1650
05/03/1980;1.1880
06/03/1980;1.1380
07/03/1980;1.0880
10/03/1980;1.0130
11/03/1980;1.0350
12/03/1980;1.0050
13/03/1980;0.9500
14/03/1980;0.9880
17/03/1980;0.9380
18/03/1980;0.9730
19/03/1980;0.9860
20/03/1980;0.9640
21/03/1980;0.9700
24/03/1980;0.9440
25/03/1980;0.9180
26/03/1980;0.8950
27/03/1980;0.8580
28/03/1980;0.8990
31/03/1980;0.8710
01/04/1980;0.8650
02/04/1980;0.8950
03/04/1980;0.8970
07/04/1980;0.9120
08/04/1980;0.9310
09/04/1980;0.9180
10/04/1980;0.9320
11/04/1980;0.9470
14/04/1980;0.9010
15/04/1980;0.9250
16/04/1980;0.8920
17/04/1980;0.8990
18/04/1980;0.8780
21/04/1980;0.8400
22/04/1980;0.8490
23/04/1980;0.8590
24/04/1980;0.8880
25/04/1980;0.9406
28/04/1980;0.8956
29/04/1980;0.9094
30/04/1980;0.8982
01/05/1980;0.8850
02/05/1980;0.8990
05/05/1980;0.8990
06/05/1980;0.8820
07/05/1980;0.9250
08/05/1980;0.8840
09/05/1980;0.8830
12/05/1980;0.8860
13/05/1980;0.9020
14/05/1980;0.8950
15/05/1980;0.8830
16/05/1980;0.8830
19/05/1980;0.8850
20/05/1980;0.8960
21/05/1980;0.9120
22/05/1980;0.9160
23/05/1980;0.9570
27/05/1980;0.9550
28/05/1980;0.9430
29/05/1980;0.9400
30/05/1980;0.9340
02/06/1980;0.9210
03/06/1980;0.9020
04/06/1980;0.9180
05/06/1980;0.8980
06/06/1980;0.8900
09/06/1980;0.8860
10/06/1980;0.8450
11/06/1980;0.8420
12/06/1980;0.8585
13/06/1980;0.8455
16/06/1980;0.8490
17/06/1980;0.8620
18/06/1980;0.8580
19/06/1980;0.8670
20/06/1980;0.8785
23/06/1980;0.8685
24/06/1980;0.8620
25/06/1980;0.8668
26/06/1980;0.8672
27/06/1980;0.9137
30/06/1980;0.9258
01/07/1980;0.9200
02/07/1980;0.9480
03/07/1980;0.9680
07/07/1980;0.9910
08/07/1980;0.9740
09/07/1980;0.9825
10/07/1980;0.9720
11/07/1980;0.9850
14/07/1980;0.9855
15/07/1980;0.9630
16/07/1980;0.9720
17/07/1980;0.9770
18/07/1980;1.0190
21/07/1980;1.0290
22/07/1980;1.0450
23/07/1980;1.0370
24/07/1980;1.0350
25/07/1980;1.0290
28/07/1980;1.0300
29/07/1980;0.9930
30/07/1980;0.9480
31/07/1980;0.9580
01/08/1980;0.9460
04/08/1980;0.9570
05/08/1980;0.9745
06/08/1980;0.9880
07/08/1980;0.9785
08/08/1980;0.9665
11/08/1980;0.9665
12/08/1980;0.9830
13/08/1980;0.9870
14/08/1980;0.9670
15/08/1980;0.9170
18/08/1980;0.8970
19/08/1980;0.9060
20/08/1980;0.9145
21/08/1980;0.8925
22/08/1980;0.9090
25/08/1980;0.9010
26/08/1980;0.9015
27/08/1980;0.9068
28/08/1980;0.8788
29/08/1980;0.8952
02/09/1980;0.9115
03/09/1980;0.9020
04/09/1980;0.9235
05/09/1980;0.9205
08/09/1980;0.9460
09/09/1980;0.9395
10/09/1980;0.9630
11/09/1980;0.9795
12/09/1980;0.9760
15/09/1980;0.9360
16/09/1980;0.9535
17/09/1980;0.9465
18/09/1980;0.9450
19/09/1980;0.9640
22/09/1980;1.0140
23/09/1980;1.0240
24/09/1980;1.0090
25/09/1980;0.9905
26/09/1980;0.9405
29/09/1980;0.9150
30/09/1980;0.9345
01/10/1980;0.9390
02/10/1980;0.9210
03/10/1980;0.9305
06/10/1980;0.9550
07/10/1980;0.9480
08/10/1980;0.9445
09/10/1980;0.9625
10/10/1980;0.9310
13/10/1980;0.9455
14/10/1980;0.9570
15/10/1980;0.9645
16/10/1980;0.9545
17/10/1980;0.9370
20/10/1980;0.9485
21/10/1980;0.9590
22/10/1980;0.9570
23/10/1980;0.9750
24/10/1980;0.9715
27/10/1980;0.9585
28/10/1980;0.9675
29/10/1980;0.9640
30/10/1980;0.9595
31/10/1980;0.9390
03/11/1980;0.9450
05/11/1980;0.9490
06/11/1980;0.9210
07/11/1980;0.9200
10/11/1980;0.9180
11/11/1980;0.9080
12/11/1980;0.9235
13/11/1980;0.9230
14/11/1980;0.9220
17/11/1980;0.9185
18/11/1980;0.9360
19/11/1980;0.9310
20/11/1980;0.9295
21/11/1980;0.9300
24/11/1980;0.9096
25/11/1980;0.9112
26/11/1980;0.9192
28/11/1980;0.9160
01/12/1980;0.9155
02/12/1980;0.8860
03/12/1980;0.8830
04/12/1980;0.8680
05/12/1980;0.8665
08/12/1980;0.8650
09/12/1980;0.8345
10/12/1980;0.8075
11/12/1980;0.7860
12/12/1980;0.8090
15/12/1980;0.8190
16/12/1980;0.8020
17/12/1980;0.8215
18/12/1980;0.8270
19/12/1980;0.8435
22/12/1980;0.8445
23/12/1980;0.8560
24/12/1980;0.8724
29/12/1980;0.8604
30/12/1980;0.8496
31/12/1980;0.8599
02/01/1981;0.8800
05/01/1981;0.9090
06/01/1981;0.8970
07/01/1981;0.8825
08/01/1981;0.8740
09/01/1981;0.8740
12/01/1981;0.8580
13/01/1981;0.8660
14/01/1981;0.8700
15/01/1981;0.8610
16/01/1981;0.8680
19/01/1981;0.8635
20/01/1981;0.8720
21/01/1981;0.8665
22/01/1981;0.8360
23/01/1981;0.8395
26/01/1981;0.8365
27/01/1981;0.8500
28/01/1981;0.8340
29/01/1981;0.8305
30/01/1981;0.8420
02/02/1981;0.8280
03/02/1981;0.8230
04/02/1981;0.8270
05/02/1981;0.8365
06/02/1981;0.8465
09/02/1981;0.8270
10/02/1981;0.8165
11/02/1981;0.8115
12/02/1981;0.8040
13/02/1981;0.8005
17/02/1981;0.7940
18/02/1981;0.8005
19/02/1981;0.8275
20/02/1981;0.8200
23/02/1981;0.8155
24/02/1981;0.8287
25/02/1981;0.8189
26/02/1981;0.8208
27/02/1981;0.8207
02/03/1981;0.7950
03/03/1981;0.8110
04/03/1981;0.8040
05/03/1981;0.8120
06/03/1981;0.8170
09/03/1981;0.8155
10/03/1981;0.8155
11/03/1981;0.8110
12/03/1981;0.8340
13/03/1981;0.8480
16/03/1981;0.8410
17/03/1981;0.8505
18/03/1981;0.8745
19/03/1981;0.8670
20/03/1981;0.8700
23/03/1981;0.8550
24/03/1981;0.8635
25/03/1981;0.8610
26/03/1981;0.8760
27/03/1981;0.8600
30/03/1981;0.8570
31/03/1981;0.8640
01/04/1981;0.8700
02/04/1981;0.8685
03/04/1981;0.8645
06/04/1981;0.8540
07/04/1981;0.8470
08/04/1981;0.8315
09/04/1981;0.8270
10/04/1981;0.8185
13/04/1981;0.8030
14/04/1981;0.8170
15/04/1981;0.8100
16/04/1981;0.8135
20/04/1981;0.8310
21/04/1981;0.8270
22/04/1981;0.8265
23/04/1981;0.8335
24/04/1981;0.8205
27/04/1981;0.8230
28/04/1981;0.8214
29/04/1981;0.8221
30/04/1981;0.8307
01/05/1981;0.8340
04/05/1981;0.8235
05/05/1981;0.8180
06/05/1981;0.8240
07/05/1981;0.8230
08/05/1981;0.8385
11/05/1981;0.8170
12/05/1981;0.8210
13/05/1981;0.8170
14/05/1981;0.8100
15/05/1981;0.8145
18/05/1981;0.8265
19/05/1981;0.8160
20/05/1981;0.8120
21/05/1981;0.7930
22/05/1981;0.7985
26/05/1981;0.7935
27/05/1981;0.8055
28/05/1981;0.8125
29/05/1981;0.8145
01/06/1981;0.8150
02/06/1981;0.8065
03/06/1981;0.7835
04/06/1981;0.7850
05/06/1981;0.7675
08/06/1981;0.7720
09/06/1981;0.7765
10/06/1981;0.7865
11/06/1981;0.7885
12/06/1981;0.7930
15/06/1981;0.7925
16/06/1981;0.7915
17/06/1981;0.7835
18/06/1981;0.7740
19/06/1981;0.7810
22/06/1981;0.7805
23/06/1981;0.7835
24/06/1981;0.7770
25/06/1981;0.7733
26/06/1981;0.7730
29/06/1981;0.7680
30/06/1981;0.7736
01/07/1981;0.7680
02/07/1981;0.7680
06/07/1981;0.7650
07/07/1981;0.7730
08/07/1981;0.7695
09/07/1981;0.7950
10/07/1981;0.7940
13/07/1981;0.7795
14/07/1981;0.7790
15/07/1981;0.7840
16/07/1981;0.7860
17/07/1981;0.7885
20/07/1981;0.7750
21/07/1981;0.7695
22/07/1981;0.7725
23/07/1981;0.7775
24/07/1981;0.7810
27/07/1981;0.7745
28/07/1981;0.8025
29/07/1981;0.8275
30/07/1981;0.8210
31/07/1981;0.8375
03/08/1981;0.8315
04/08/1981;0.8280
05/08/1981;0.8295
06/08/1981;0.8250
07/08/1981;0.8135
10/08/1981;0.8070
11/08/1981;0.8350
12/08/1981;0.8420
13/08/1981;0.8390
14/08/1981;0.8425
17/08/1981;0.8405
18/08/1981;0.8330
19/08/1981;0.8160
20/08/1981;0.8200
21/08/1981;0.8030
24/08/1981;0.7770
25/08/1981;0.7550
26/08/1981;0.7678
27/08/1981;0.7896
28/08/1981;0.8038
31/08/1981;0.8052
01/09/1981;0.8060
02/09/1981;0.8140
03/09/1981;0.8240
04/09/1981;0.8080
08/09/1981;0.7840
09/09/1981;0.7890
10/09/1981;0.8040
11/09/1981;0.8095
14/09/1981;0.8195
15/09/1981;0.8330
16/09/1981;0.8285
17/09/1981;0.8065
18/09/1981;0.8105
21/09/1981;0.8220
22/09/1981;0.8050
23/09/1981;0.7880
24/09/1981;0.7985
25/09/1981;0.7725
28/09/1981;0.7670
29/09/1981;0.7660
30/09/1981;0.7670
01/10/1981;0.7750
02/10/1981;0.7745
05/10/1981;0.7735
06/10/1981;0.7800
07/10/1981;0.7820
08/10/1981;0.7895
09/10/1981;0.7875
12/10/1981;0.7800
13/10/1981;0.7735
14/10/1981;0.7700
15/10/1981;0.7580
16/10/1981;0.7480
19/10/1981;0.7570
20/10/1981;0.7480
21/10/1981;0.7520
22/10/1981;0.7500
23/10/1981;0.7515
26/10/1981;0.7450
27/10/1981;0.7485
28/10/1981;0.7485
29/10/1981;0.7675
30/10/1981;0.7705
02/11/1981;0.7650
03/11/1981;0.7645
04/11/1981;0.7660
05/11/1981;0.7660
06/11/1981;0.7650
09/11/1981;0.7430
10/11/1981;0.7365
11/11/1981;0.7445
12/11/1981;0.7480
13/11/1981;0.7490
16/11/1981;0.7305
17/11/1981;0.7310
18/11/1981;0.7360
19/11/1981;0.7190
20/11/1981;0.7185
23/11/1981;0.7085
24/11/1981;0.7157
25/11/1981;0.7196
27/11/1981;0.7356
30/11/1981;0.7389
01/12/1981;0.7480
02/12/1981;0.7705
03/12/1981;0.7545
04/12/1981;0.7710
07/12/1981;0.7585
08/12/1981;0.7455
09/12/1981;0.7270
10/12/1981;0.7100
11/12/1981;0.7105
14/12/1981;0.7320
15/12/1981;0.7270
16/12/1981;0.7400
17/12/1981;0.7450
18/12/1981;0.7235
21/12/1981;0.7225
22/12/1981;0.7285
23/12/1981;0.7260
24/12/1981;0.7305
28/12/1981;0.7362
29/12/1981;0.7434
30/12/1981;0.7573
31/12/1981;0.7534
04/01/1982;0.7590
05/01/1982;0.7430
06/01/1982;0.7410
07/01/1982;0.7360
08/01/1982;0.7400
11/01/1982;0.7305
12/01/1982;0.7315
13/01/1982;0.7215
14/01/1982;0.7315
15/01/1982;0.7295
18/01/1982;0.7340
19/01/1982;0.7365
20/01/1982;0.7310
21/01/1982;0.7240
22/01/1982;0.7160
25/01/1982;0.7145
26/01/1982;0.7295
27/01/1982;0.7285
28/01/1982;0.7315
29/01/1982;0.7445
01/02/1982;0.7370
02/02/1982;0.7295
03/02/1982;0.7300
04/02/1982;0.7370
05/02/1982;0.7395
08/02/1982;0.7210
09/02/1982;0.7150
10/02/1982;0.7270
11/02/1982;0.7185
12/02/1982;0.7200
16/02/1982;0.7165
17/02/1982;0.7160
18/02/1982;0.7200
19/02/1982;0.7150
22/02/1982;0.7180
23/02/1982;0.7052
24/02/1982;0.7073
25/02/1982;0.7146
26/02/1982;0.7075
01/03/1982;0.7140
02/03/1982;0.7035
03/03/1982;0.6965
04/03/1982;0.7040
05/03/1982;0.6935
08/03/1982;0.6795
09/03/1982;0.6815
10/03/1982;0.6945
11/03/1982;0.6875
12/03/1982;0.6790
15/03/1982;0.6900
16/03/1982;0.6885
17/03/1982;0.6940
18/03/1982;0.7020
19/03/1982;0.6925
22/03/1982;0.6915
23/03/1982;0.6880
24/03/1982;0.6935
25/03/1982;0.6840
26/03/1982;0.6740
29/03/1982;0.6715
30/03/1982;0.6745
31/03/1982;0.6755
01/04/1982;0.6730
02/04/1982;0.6740
05/04/1982;0.6805
06/04/1982;0.6635
07/04/1982;0.6870
08/04/1982;0.6960
12/04/1982;0.7070
13/04/1982;0.7070
14/04/1982;0.6985
15/04/1982;0.6990
16/04/1982;0.7030
19/04/1982;0.6880
20/04/1982;0.6860
21/04/1982;0.6950
22/04/1982;0.7000
23/04/1982;0.6985
26/04/1982;0.7045
27/04/1982;0.7054
28/04/1982;0.7022
29/04/1982;0.7097
30/04/1982;0.7206
03/05/1982;0.7340
04/05/1982;0.7375
05/05/1982;0.7430
06/05/1982;0.7395
07/05/1982;0.7455
10/05/1982;0.7325
11/05/1982;0.7385
12/05/1982;0.7295
13/05/1982;0.7275
14/05/1982;0.7335
17/05/1982;0.7155
18/05/1982;0.6975
19/05/1982;0.6820
20/05/1982;0.6865
21/05/1982;0.6945
24/05/1982;0.6715
25/05/1982;0.6775
26/05/1982;0.6670
27/05/1982;0.6585
28/05/1982;0.6460
01/06/1982;0.6150
02/06/1982;0.6265
03/06/1982;0.6090
04/06/1982;0.6035
07/06/1982;0.6185
08/06/1982;0.6050
09/06/1982;0.5840
10/06/1982;0.5800
11/06/1982;0.5910
14/06/1982;0.5705
15/06/1982;0.5725
16/06/1982;0.5735
17/06/1982;0.5565
18/06/1982;0.5440
21/06/1982;0.5480
22/06/1982;0.5540
23/06/1982;0.5720
24/06/1982;0.5700
25/06/1982;0.5747
28/06/1982;0.6016
29/06/1982;0.6139
30/06/1982;0.6067
01/07/1982;0.6135
02/07/1982;0.6070
06/07/1982;0.6010
07/07/1982;0.5905
08/07/1982;0.6130
09/07/1982;0.6425
12/07/1982;0.6415
13/07/1982;0.6495
14/07/1982;0.6585
15/07/1982;0.6510
16/07/1982;0.6625
19/07/1982;0.6490
20/07/1982;0.6815
21/07/1982;0.6815
22/07/1982;0.6790
23/07/1982;0.6820
26/07/1982;0.6720
27/07/1982;0.6600
28/07/1982;0.6415
29/07/1982;0.6230
30/07/1982;0.6315
02/08/1982;0.6640
03/08/1982;0.6680
04/08/1982;0.6525
05/08/1982;0.6345
06/08/1982;0.6110
09/08/1982;0.5855
10/08/1982;0.5820
11/08/1982;0.5900
12/08/1982;0.6085
13/08/1982;0.5950
16/08/1982;0.5975
17/08/1982;0.6040
18/08/1982;0.6360
19/08/1982;0.6395
20/08/1982;0.6460
23/08/1982;0.6530
24/08/1982;0.6460
25/08/1982;0.6385
26/08/1982;0.6450
27/08/1982;0.6220
30/08/1982;0.6172
31/08/1982;0.6402
01/09/1982;0.6445
02/09/1982;0.6475
03/09/1982;0.6740
07/09/1982;0.6640
08/09/1982;0.6675
09/09/1982;0.6585
10/09/1982;0.6460
13/09/1982;0.6525
14/09/1982;0.6445
15/09/1982;0.6360
16/09/1982;0.6485
17/09/1982;0.6485
20/09/1982;0.6360
21/09/1982;0.6400
22/09/1982;0.6460
23/09/1982;0.6335
24/09/1982;0.6250
27/09/1982;0.6120
28/09/1982;0.6150
29/09/1982;0.6005
30/09/1982;0.6000
01/10/1982;0.6120
04/10/1982;0.5950
05/10/1982;0.5985
06/10/1982;0.6100
07/10/1982;0.6470
08/10/1982;0.6275
11/10/1982;0.6535
12/10/1982;0.6440
13/10/1982;0.6675
14/10/1982;0.6920
15/10/1982;0.6770
18/10/1982;0.6760
19/10/1982;0.6685
20/10/1982;0.6665
21/10/1982;0.6715
22/10/1982;0.6785
25/10/1982;0.6465
26/10/1982;0.6545
27/10/1982;0.6580
28/10/1982;0.6580
29/10/1982;0.6590
01/11/1982;0.6735
03/11/1982;0.6800
04/11/1982;0.6775
05/11/1982;0.6640
08/11/1982;0.6345
09/11/1982;0.6395
10/11/1982;0.6390
11/11/1982;0.6360
12/11/1982;0.6430
15/11/1982;0.6370
16/11/1982;0.6325
17/11/1982;0.6330
18/11/1982;0.6420
19/11/1982;0.6380
22/11/1982;0.6250
23/11/1982;0.6160
24/11/1982;0.6173
26/11/1982;0.6326
29/11/1982;0.6439
30/11/1982;0.6662
01/12/1982;0.6640
02/12/1982;0.6680
03/12/1982;0.6660
06/12/1982;0.6585
07/12/1982;0.6850
08/12/1982;0.6640
09/12/1982;0.6660
10/12/1982;0.6580
13/12/1982;0.6630
14/12/1982;0.6540
15/12/1982;0.6590
16/12/1982;0.6625
17/12/1982;0.6565
20/12/1982;0.6610
21/12/1982;0.6670
22/12/1982;0.6695
23/12/1982;0.6675
27/12/1982;0.6902
28/12/1982;0.7043
29/12/1982;0.7029
30/12/1982;0.6939
03/01/1983;0.7130
04/01/1983;0.7090
05/01/1983;0.7250
06/01/1983;0.7205
07/01/1983;0.7335
10/01/1983;0.7485
11/01/1983;0.7380
12/01/1983;0.7465
13/01/1983;0.7375
14/01/1983;0.7550
17/01/1983;0.7505
18/01/1983;0.7420
19/01/1983;0.7280
20/01/1983;0.7315
21/01/1983;0.7285
24/01/1983;0.7310
25/01/1983;0.7410
26/01/1983;0.7350
27/01/1983;0.7455
28/01/1983;0.7415
31/01/1983;0.7525
01/02/1983;0.7500
02/02/1983;0.7480
03/02/1983;0.7420
04/02/1983;0.7430
07/02/1983;0.7390
08/02/1983;0.7450
09/02/1983;0.7355
10/02/1983;0.7575
11/02/1983;0.7605
14/02/1983;0.7725
15/02/1983;0.7820
16/02/1983;0.7725
17/02/1983;0.7770
18/02/1983;0.7785
22/02/1983;0.7575
23/02/1983;0.7721
24/02/1983;0.7949
25/02/1983;0.7958
28/02/1983;0.7489
01/03/1983;0.7630
02/03/1983;0.7760
03/03/1983;0.7735
04/03/1983;0.7330
07/03/1983;0.7370
08/03/1983;0.7380
09/03/1983;0.7420
10/03/1983;0.7450
11/03/1983;0.7355
14/03/1983;0.7500
15/03/1983;0.7445
16/03/1983;0.7385
17/03/1983;0.7400
18/03/1983;0.7225
21/03/1983;0.7130
22/03/1983;0.7195
23/03/1983;0.7255
24/03/1983;0.7345
25/03/1983;0.7320
28/03/1983;0.7440
29/03/1983;0.7600
30/03/1983;0.7530
31/03/1983;0.7515
04/04/1983;0.7550
05/04/1983;0.7510
06/04/1983;0.7425
07/04/1983;0.7435
08/04/1983;0.7430
11/04/1983;0.7580
12/04/1983;0.7530
13/04/1983;0.7540
14/04/1983;0.7415
15/04/1983;0.7465
18/04/1983;0.7725
19/04/1983;0.7655
20/04/1983;0.7710
21/04/1983;0.7770
22/04/1983;0.7745
25/04/1983;0.7735
26/04/1983;0.7821
27/04/1983;0.7905
28/04/1983;0.7835
29/04/1983;0.7848
02/05/1983;0.7890
03/05/1983;0.8035
04/05/1983;0.8020
05/05/1983;0.8000
06/05/1983;0.8080
09/05/1983;0.8080
10/05/1983;0.8150
11/05/1983;0.8080
12/05/1983;0.8000
13/05/1983;0.8105
16/05/1983;0.8050
17/05/1983;0.8025
18/05/1983;0.8095
19/05/1983;0.8055
20/05/1983;0.7730
23/05/1983;0.7875
24/05/1983;0.7880
25/05/1983;0.7890
26/05/1983;0.7845
27/05/1983;0.7920
31/05/1983;0.7835
01/06/1983;0.7560
02/06/1983;0.7550
03/06/1983;0.7585
06/06/1983;0.7435
07/06/1983;0.7515
08/06/1983;0.7490
09/06/1983;0.7580
10/06/1983;0.7515
13/06/1983;0.7535
14/06/1983;0.7475
15/06/1983;0.7355
16/06/1983;0.7495
17/06/1983;0.7490
20/06/1983;0.7600
21/06/1983;0.7630
22/06/1983;0.7670
23/06/1983;0.7615
24/06/1983;0.7660
27/06/1983;0.7556
28/06/1983;0.7487
29/06/1983;0.7630
30/06/1983;0.7603
01/07/1983;0.7725
05/07/1983;0.7585
06/07/1983;0.7630
07/07/1983;0.7795
08/07/1983;0.7745
11/07/1983;0.7750
12/07/1983;0.7665
13/07/1983;0.7615
14/07/1983;0.7640
15/07/1983;0.7570
18/07/1983;0.7625
19/07/1983;0.7585
20/07/1983;0.7655
21/07/1983;0.7660
22/07/1983;0.7805
25/07/1983;0.7960
26/07/1983;0.7945
27/07/1983;0.7870
28/07/1983;0.7815
29/07/1983;0.7695
01/08/1983;0.7685
02/08/1983;0.7735
03/08/1983;0.7715
04/08/1983;0.7615
05/08/1983;0.7600
08/08/1983;0.7410
09/08/1983;0.7300
10/08/1983;0.7280
11/08/1983;0.7330
12/08/1983;0.7375
15/08/1983;0.7465
16/08/1983;0.7385
17/08/1983;0.7450
18/08/1983;0.7430
19/08/1983;0.7275
22/08/1983;0.7345
23/08/1983;0.7355
24/08/1983;0.7360
25/08/1983;0.7225
26/08/1983;0.7306
29/08/1983;0.7352
30/08/1983;0.7342
31/08/1983;0.7341
01/09/1983;0.7455
02/09/1983;0.7405
06/09/1983;0.7450
07/09/1983;0.7440
08/09/1983;0.7495
09/09/1983;0.7470
12/09/1983;0.7400
13/09/1983;0.7335
14/09/1983;0.7260
15/09/1983;0.7085
16/09/1983;0.7170
19/09/1983;0.7215
20/09/1983;0.7090
21/09/1983;0.7090
22/09/1983;0.7180
23/09/1983;0.7200
26/09/1983;0.7130
27/09/1983;0.6960
28/09/1983;0.6970
29/09/1983;0.6765
30/09/1983;0.6695
03/10/1983;0.6450
04/10/1983;0.6510
05/10/1983;0.6585
06/10/1983;0.6690
07/10/1983;0.6710
10/10/1983;0.6835
11/10/1983;0.6670
12/10/1983;0.6665
13/10/1983;0.6580
14/10/1983;0.6655
17/10/1983;0.6660
18/10/1983;0.6660
19/10/1983;0.6565
20/10/1983;0.6605
21/10/1983;0.6560
24/10/1983;0.6490
25/10/1983;0.6355
26/10/1983;0.6240
27/10/1983;0.6270
28/10/1983;0.6380
31/10/1983;0.6295
01/11/1983;0.6260
02/11/1983;0.6255
03/11/1983;0.6115
04/11/1983;0.6165
07/11/1983;0.6110
08/11/1983;0.6150
09/11/1983;0.6180
10/11/1983;0.6130
11/11/1983;0.6165
14/11/1983;0.6235
15/11/1983;0.6290
16/11/1983;0.6210
17/11/1983;0.6215
18/11/1983;0.6225
21/11/1983;0.6330
22/11/1983;0.6345
