Date,Value of Copper in Dollars per Tonne,ds,y
1986-05-06,1388.52,1986-05-06,1388.52
1986-05-07,1388.52,1986-05-07,1388.52
1986-05-08,1409.458,1986-05-08,1409.458
1986-05-09,1413.866,1986-05-09,1413.866
1986-05-12,1408.356,1986-05-12,1408.356
1986-05-13,1391.8259999999998,1986-05-13,1391.8259999999998
1986-05-14,1396.234,1986-05-14,1396.234
1986-05-15,1396.234,1986-05-15,1396.234
1986-05-16,1405.05,1986-05-16,1405.05
1986-05-19,1385.214,1986-05-19,1385.214
1986-05-20,1371.99,1986-05-20,1371.99
1986-05-21,1379.704,1986-05-21,1379.704
1986-05-22,1375.296,1986-05-22,1375.296
1986-05-23,1369.786,1986-05-23,1369.786
1986-05-27,1380.8059999999996,1986-05-27,1380.8059999999996
1986-05-28,1391.8259999999998,1986-05-28,1391.8259999999998
1986-05-29,1395.132,1986-05-29,1395.132
1986-05-30,1390.724,1986-05-30,1390.724
1986-06-02,1380.8059999999996,1986-06-02,1380.8059999999996
1986-06-03,1364.276,1986-06-03,1364.276
1986-06-04,1376.398,1986-06-04,1376.398
1986-06-05,1402.846,1986-06-05,1402.846
1986-06-06,1412.764,1986-06-06,1412.764
1986-06-09,1416.07,1986-06-09,1416.07
1986-06-10,1410.56,1986-06-10,1410.56
1986-06-11,1412.764,1986-06-11,1412.764
1986-06-12,1413.866,1986-06-12,1413.866
1986-06-13,1402.846,1986-06-13,1402.846
1986-06-16,1408.356,1986-06-16,1408.356
1986-06-17,1398.438,1986-06-17,1398.438
1986-06-18,1395.132,1986-06-18,1395.132
1986-06-19,1389.6219999999996,1986-06-19,1389.6219999999996
1986-06-20,1388.52,1986-06-20,1388.52
1986-06-23,1384.112,1986-06-23,1384.112
1986-06-24,1352.154,1986-06-24,1352.154
1986-06-25,1345.9828,1986-06-25,1345.9828
1986-06-26,1355.2396,1986-06-26,1355.2396
1986-06-27,1318.8736,1986-06-27,1318.8736
1986-06-30,1327.6896000000004,1986-06-30,1327.6896000000004
1986-07-01,1342.236,1986-07-01,1342.236
1986-07-02,1336.726,1986-07-02,1336.726
1986-07-07,1315.7879999999998,1986-07-07,1315.7879999999998
1986-07-08,1297.0539999999999,1986-07-08,1297.0539999999999
1986-07-09,1306.972,1986-07-09,1306.972
1986-07-10,1310.278,1986-07-10,1310.278
1986-07-11,1313.5839999999996,1986-07-11,1313.5839999999996
1986-07-14,1295.952,1986-07-14,1295.952
1986-07-15,1313.5839999999996,1986-07-15,1313.5839999999996
1986-07-16,1310.278,1986-07-16,1310.278
1986-07-17,1305.87,1986-07-17,1305.87
1986-07-18,1303.6660000000004,1986-07-18,1303.6660000000004
1986-07-21,1308.0739999999998,1986-07-21,1308.0739999999998
1986-07-22,1308.0739999999998,1986-07-22,1308.0739999999998
1986-07-23,1319.094,1986-07-23,1319.094
1986-07-24,1326.808,1986-07-24,1326.808
1986-07-25,1305.87,1986-07-25,1305.87
1986-07-28,1295.952,1986-07-28,1295.952
1986-07-29,1288.238,1986-07-29,1288.238
1986-07-30,1290.442,1986-07-30,1290.442
1986-07-31,1289.34,1986-07-31,1289.34
1986-08-01,1290.442,1986-08-01,1290.442
1986-08-04,1277.218,1986-08-04,1277.218
1986-08-05,1284.932,1986-08-05,1284.932
1986-08-06,1280.524,1986-08-06,1280.524
1986-08-07,1276.116,1986-08-07,1276.116
1986-08-08,1278.32,1986-08-08,1278.32
1986-08-11,1295.952,1986-08-11,1295.952
1986-08-12,1290.442,1986-08-12,1290.442
1986-08-13,1282.7279999999996,1986-08-13,1282.7279999999996
1986-08-14,1287.136,1986-08-14,1287.136
1986-08-15,1262.8919999999996,1986-08-15,1262.8919999999996
1986-08-18,1255.178,1986-08-18,1255.178
1986-08-19,1260.688,1986-08-19,1260.688
1986-08-20,1268.402,1986-08-20,1268.402
1986-08-21,1272.81,1986-08-21,1272.81
1986-08-22,1261.79,1986-08-22,1261.79
1986-08-25,1260.688,1986-08-25,1260.688
1986-08-26,1260.0268,1986-08-26,1260.0268
1986-08-27,1272.81,1986-08-27,1272.81
1986-08-28,1273.2508,1986-08-28,1273.2508
1986-08-29,1284.4912,1986-08-29,1284.4912
1986-09-02,1349.95,1986-09-02,1349.95
1986-09-03,1347.746,1986-09-03,1347.746
1986-09-04,1346.644,1986-09-04,1346.644
1986-09-05,1357.664,1986-09-05,1357.664
1986-09-08,1344.44,1986-09-08,1344.44
1986-09-09,1334.5220000000004,1986-09-09,1334.5220000000004
1986-09-10,1340.0320000000002,1986-09-10,1340.0320000000002
1986-09-11,1333.42,1986-09-11,1333.42
1986-09-12,1340.0320000000002,1986-09-12,1340.0320000000002
1986-09-15,1352.154,1986-09-15,1352.154
1986-09-16,1369.786,1986-09-16,1369.786
1986-09-17,1369.786,1986-09-17,1369.786
1986-09-18,1371.99,1986-09-18,1371.99
1986-09-19,1375.296,1986-09-19,1375.296
1986-09-22,1356.562,1986-09-22,1356.562
1986-09-23,1345.542,1986-09-23,1345.542
1986-09-24,1347.746,1986-09-24,1347.746
1986-09-25,1354.3580000000004,1986-09-25,1354.3580000000004
1986-09-26,1349.95,1986-09-26,1349.95
1986-09-29,1347.746,1986-09-29,1347.746
1986-09-30,1348.848,1986-09-30,1348.848
1986-10-01,1317.9920000000002,1986-10-01,1317.9920000000002
1986-10-02,1320.1960000000001,1986-10-02,1320.1960000000001
1986-10-03,1317.9920000000002,1986-10-03,1317.9920000000002
1986-10-06,1319.094,1986-10-06,1319.094
1986-10-07,1310.278,1986-10-07,1310.278
1986-10-08,1309.1760000000002,1986-10-08,1309.1760000000002
1986-10-09,1302.564,1986-10-09,1302.564
1986-10-10,1313.5839999999996,1986-10-10,1313.5839999999996
1986-10-13,1313.5839999999996,1986-10-13,1313.5839999999996
1986-10-14,1319.094,1986-10-14,1319.094
1986-10-15,1320.1960000000001,1986-10-15,1320.1960000000001
1986-10-16,1324.604,1986-10-16,1324.604
1986-10-17,1317.9920000000002,1986-10-17,1317.9920000000002
1986-10-20,1329.0120000000002,1986-10-20,1329.0120000000002
1986-10-21,1327.91,1986-10-21,1327.91
1986-10-22,1331.2160000000001,1986-10-22,1331.2160000000001
1986-10-23,1334.5220000000004,1986-10-23,1334.5220000000004
1986-10-24,1320.1960000000001,1986-10-24,1320.1960000000001
1986-10-27,1310.278,1986-10-27,1310.278
1986-10-28,1298.156,1986-10-28,1298.156
1986-10-29,1290.442,1986-10-29,1290.442
1986-10-30,1302.564,1986-10-30,1302.564
1986-10-31,1295.952,1986-10-31,1295.952
1986-11-03,1302.564,1986-11-03,1302.564
1986-11-04,1304.768,1986-11-04,1304.768
1986-11-05,1298.156,1986-11-05,1298.156
1986-11-06,1301.462,1986-11-06,1301.462
1986-11-07,1303.6660000000004,1986-11-07,1303.6660000000004
1986-11-10,1297.0539999999999,1986-11-10,1297.0539999999999
1986-11-11,1300.36,1986-11-11,1300.36
1986-11-12,1298.156,1986-11-12,1298.156
1986-11-13,1293.7479999999996,1986-11-13,1293.7479999999996
1986-11-14,1295.952,1986-11-14,1295.952
1986-11-17,1288.238,1986-11-17,1288.238
1986-11-18,1288.238,1986-11-18,1288.238
1986-11-19,1302.564,1986-11-19,1302.564
1986-11-20,1313.5839999999996,1986-11-20,1313.5839999999996
1986-11-21,1302.564,1986-11-21,1302.564
1986-11-24,1297.9356,1986-11-24,1297.9356
1986-11-25,1304.3272,1986-11-25,1304.3272
1986-11-26,1319.094,1986-11-26,1319.094
1986-11-28,1332.318,1986-11-28,1332.318
1986-12-01,1336.726,1986-12-01,1336.726
1986-12-02,1333.42,1986-12-02,1333.42
1986-12-03,1335.624,1986-12-03,1335.624
1986-12-04,1338.93,1986-12-04,1338.93
1986-12-05,1325.706,1986-12-05,1325.706
1986-12-08,1319.094,1986-12-08,1319.094
1986-12-09,1313.5839999999996,1986-12-09,1313.5839999999996
1986-12-10,1309.1760000000002,1986-12-10,1309.1760000000002
1986-12-11,1317.9920000000002,1986-12-11,1317.9920000000002
1986-12-12,1320.1960000000001,1986-12-12,1320.1960000000001
1986-12-15,1325.706,1986-12-15,1325.706
1986-12-16,1320.1960000000001,1986-12-16,1320.1960000000001
1986-12-17,1325.706,1986-12-17,1325.706
1986-12-18,1324.604,1986-12-18,1324.604
1986-12-19,1326.808,1986-12-19,1326.808
1986-12-22,1321.2979999999998,1986-12-22,1321.2979999999998
1986-12-23,1319.094,1986-12-23,1319.094
1986-12-24,1327.4691999999998,1986-12-24,1327.4691999999998
1986-12-29,1335.4036,1986-12-29,1335.4036
1986-12-30,1337.1668,1986-12-30,1337.1668
1986-12-31,1344.44,1986-12-31,1344.44
1987-01-02,1352.154,1987-01-02,1352.154
1987-01-05,1371.99,1987-01-05,1371.99
1987-01-06,1366.48,1987-01-06,1366.48
1987-01-07,1363.1740000000002,1987-01-07,1363.1740000000002
1987-01-08,1360.97,1987-01-08,1360.97
1987-01-09,1359.868,1987-01-09,1359.868
1987-01-12,1360.97,1987-01-12,1360.97
1987-01-13,1360.97,1987-01-13,1360.97
1987-01-14,1368.684,1987-01-14,1368.684
1987-01-15,1352.154,1987-01-15,1352.154
1987-01-16,1335.624,1987-01-16,1335.624
1987-01-19,1338.93,1987-01-19,1338.93
1987-01-20,1326.808,1987-01-20,1326.808
1987-01-21,1340.0320000000002,1987-01-21,1340.0320000000002
1987-01-22,1340.0320000000002,1987-01-22,1340.0320000000002
1987-01-23,1333.42,1987-01-23,1333.42
1987-01-26,1357.664,1987-01-26,1357.664
1987-01-27,1354.3580000000004,1987-01-27,1354.3580000000004
1987-01-28,1338.93,1987-01-28,1338.93
1987-01-29,1348.848,1987-01-29,1348.848
1987-01-30,1331.2160000000001,1987-01-30,1331.2160000000001
1987-02-02,1335.624,1987-02-02,1335.624
1987-02-03,1341.134,1987-02-03,1341.134
1987-02-04,1343.3380000000002,1987-02-04,1343.3380000000002
1987-02-05,1342.236,1987-02-05,1342.236
1987-02-06,1342.236,1987-02-06,1342.236
1987-02-09,1346.644,1987-02-09,1346.644
1987-02-10,1348.848,1987-02-10,1348.848
1987-02-11,1347.746,1987-02-11,1347.746
1987-02-12,1342.236,1987-02-12,1342.236
1987-02-13,1340.0320000000002,1987-02-13,1340.0320000000002
1987-02-17,1356.562,1987-02-17,1356.562
1987-02-18,1388.52,1987-02-18,1388.52
1987-02-19,1389.6219999999996,1987-02-19,1389.6219999999996
1987-02-20,1399.54,1987-02-20,1399.54
1987-02-23,1380.8059999999996,1987-02-23,1380.8059999999996
1987-02-24,1375.9571999999996,1987-02-24,1375.9571999999996
1987-02-25,1397.1156,1987-02-25,1397.1156
1987-02-26,1383.01,1987-02-26,1383.01
1987-02-27,1397.336,1987-02-27,1397.336
1987-03-02,1391.8259999999998,1987-03-02,1391.8259999999998
1987-03-03,1391.8259999999998,1987-03-03,1391.8259999999998
1987-03-04,1387.418,1987-03-04,1387.418
1987-03-05,1392.9279999999999,1987-03-05,1392.9279999999999
1987-03-06,1392.9279999999999,1987-03-06,1392.9279999999999
1987-03-09,1386.316,1987-03-09,1386.316
1987-03-10,1397.336,1987-03-10,1397.336
1987-03-11,1400.6419999999996,1987-03-11,1400.6419999999996
1987-03-12,1407.254,1987-03-12,1407.254
1987-03-13,1401.744,1987-03-13,1401.744
1987-03-16,1396.234,1987-03-16,1396.234
1987-03-17,1401.744,1987-03-17,1401.744
1987-03-18,1400.6419999999996,1987-03-18,1400.6419999999996
1987-03-19,1407.254,1987-03-19,1407.254
1987-03-20,1420.4779999999996,1987-03-20,1420.4779999999996
1987-03-23,1430.396,1987-03-23,1430.396
1987-03-24,1425.9879999999998,1987-03-24,1425.9879999999998
1987-03-25,1421.58,1987-03-25,1421.58
1987-03-26,1417.172,1987-03-26,1417.172
1987-03-27,1419.376,1987-03-27,1419.376
1987-03-30,1411.6619999999998,1987-03-30,1411.6619999999998
1987-03-31,1376.398,1987-03-31,1376.398
1987-04-01,1373.092,1987-04-01,1373.092
1987-04-02,1375.296,1987-04-02,1375.296
1987-04-03,1373.092,1987-04-03,1373.092
1987-04-06,1380.8059999999996,1987-04-06,1380.8059999999996
